DOW,NAME,COUNTY
02072500,Unnamed,Anoka
02072600,Unnamed,Anoka
02072700,Unnamed,Anoka
02072800,Unnamed,Anoka
02072900,Unnamed,Anoka
02073000,Unnamed,Anoka
02073100,Unnamed,Anoka
02073200,Unnamed,Anoka
02073300,Unnamed,Anoka
02073400,Unnamed,Anoka
02073500,Unnamed,Anoka
02073600,Unnamed,Anoka
02073700,Unnamed,Anoka
02073800,Unnamed (Smith),Anoka
02073900,Unnamed,Anoka
02074000,Rice Creek Marsh,Anoka
02074100,Unnamed,Anoka
02074200,Unnamed,Anoka
02074300,Unnamed,Anoka
02074400,Unnamed,Anoka
02074500,Unnamed,Anoka
02074600,Unnamed,Anoka
02074700,Unnamed,Anoka
02074900,Unnamed,Anoka
02075900,National Sports Center Pd,Anoka
02076000,Wogamon 1,Anoka
02076100,Wogamon 2,Anoka
02076200,Wogamon 3,Anoka
02076300,Pleasure Creek Pond,Anoka
02076400,Club West,Anoka
02076500,Paul Bunyan Pond,Anoka
02076600,Babe Pond,Anoka
02076700,Lucette Pond,Anoka
02076800,Blue Ox Pond,Anoka
02076900,Lumberjack Pond,Anoka
02077000,Ax Pond,Anoka
02077100,Logging Pond,Anoka
02077200,Bethel Pond,Anoka
02077300,Sunrise,Anoka
02077400,Spade Pond,Anoka
02077500,Josie,Anoka
02077600,Unnamed,Anoka
03000100,Unnamed,Becker
03000200,Nancy,Becker
03000300,Unnamed,Becker
03000400,Knutson,Becker
03000500,Shipman,Becker
03000600,Little,Becker
03000700,Blueberry,Becker
03000800,Unnamed (Little Round),Becker
03000900,Little Long,Becker
03001000,Straight,Becker
03001100,Unnamed (Poole-Thayer),Becker
03001200,Bog,Becker
03001300,Unnamed (Browns),Becker
03001400,Unnamed,Becker
03001600,Mud,Becker
03001700,Two Inlets,Becker
03001800,Twin,Becker
03001900,Coleman,Becker
03002000,Stump,Becker
03002100,Small,Becker
03002200,Little Mud,Becker
03002300,Mud,Becker
03002400,Ten Acre,Becker
03002500,Ruggs,Becker
03002600,Wapsi,Becker
03002700,Horseshoe,Becker
03002800,Fools,Becker
03002900,Hungry Man,Becker
03003000,Boot,Becker
03003100,Gilfillan,Becker
03003200,Hernando DeSoto,Becker
03003300,Twin Island,Becker
03003400,Unnamed,Becker
03003500,Boogun,Becker
03003600,Unnamed,Becker
03003700,Unnamed,Becker
03003800,Unnamed,Becker
03003900,Abners,Becker
03004000,Unnamed,Becker
03004100,Pine,Becker
03004200,Kane,Becker
03004300,Unnamed,Becker
03004400,Dinner,Becker
03004500,Little Dinner,Becker
03004600,Unnamed,Becker
03004700,Mud,Becker
03004800,Coon,Becker
03004900,Morrison,Becker
03005000,Katie,Becker
03005100,Unnamed,Becker
03005200,Mud,Becker
03005300,Unnamed,Becker
03005400,Unnamed,Becker
03005500,Unnamed (Perch),Becker
03005600,Unnamed (Section 3),Becker
03005700,Unnamed (Harvela's),Becker
03005800,Pickerel,Becker
03005900,Section Ten,Becker
03006000,Otter,Becker
03006100,Branch,Becker
03006200,Island,Becker
03006300,Peninsula,Becker
03006400,Unnamed,Becker
03006500,Elbow,Becker
03006600,Gyles,Becker
03006700,Mud,Becker
03006800,Bottomless,Becker
03006900,Unnamed,Becker
03007000,Linbom,Becker
03007100,Unnamed,Becker
03007200,Macs,Becker
03007300,Unnamed,Becker
03007400,Unnamed,Becker
03007500,Unnamed,Becker
03007600,Unnamed,Becker
03007700,Unnamed,Becker
03007700,Unnamed,Becker
03007800,Unnamed,Becker
03007900,Unnamed,Becker
03008000,Unnamed,Becker
03008100,Mission,Becker
03008200,Wahbegon,Becker
03008300,Unnamed,Becker
03008400,Missouri,Becker
03008500,Bad Medicine,Becker
03008600,Unnamed (Moulton),Becker
03008700,Unnamed,Becker
03008800,Bass,Becker
03008900,Unnamed,Becker
03009000,Kneebone,Becker
03009100,Unnamed,Becker
03009200,Basswood,Becker
03009300,Unnamed,Becker
03009400,Mallard,Becker
03009500,Kansas,Becker
03009600,Big Basswood,Becker
03009700,Sockeye,Becker
03009900,Unnamed,Becker
03010000,Gardner,Becker
03010100,Wolf,Becker
03010200,Shell,Becker
03010300,Big Rush,Becker
03010400,Aspinwall,Becker
03010500,Collett,Becker
03010600,Unnamed,Becker
03010700,Toad,Becker
03010800,Sieverson,Becker
03010900,Unnamed,Becker
03011000,Unnamed,Becker
03011100,Unnamed,Becker
03011200,Mud,Becker
03011200,Mud,Becker
03011300,Sock,Becker
03011400,Unnamed,Becker
03011500,Unnamed,Becker
03011600,Unnamed,Becker
03011700,Unnamed,Becker
03011800,Goose,Becker
03011900,Unnamed,Becker
03012000,Mud,Becker
03012100,Brenum,Becker
03012200,Unnamed,Becker
03012300,Jones,Becker
03012400,Dumbbell,Becker
03012500,Little Shell,Becker
03012600,Pihlaja's,Becker
03012700,Bass,Becker
03012800,Unnamed,Becker
03012900,Unnamed,Becker
03013000,Unnamed,Becker
03013100,Mud,Becker
03013200,Unnamed,Becker
03013300,Reidel,Becker
03013400,Green Water,Becker
03013500,Pine Island,Becker
03013600,Juggler,Becker
03013700,Unnamed,Becker
03013800,Johnson,Becker
03013900,Pike,Becker
03014000,Unnamed,Becker
03014100,Unnamed,Becker
03014200,Horseshoe,Becker
03014300,Unnamed,Becker
03014400,Unnamed,Becker
03014500,Sugar Bush,Becker
03014600,Unnamed,Becker
03014700,Sucker,Becker
03014800,Deephole,Becker
03014900,Rinker,Becker
03015000,Beaver,Becker
03015100,Camp Seven,Becker
03015200,Moore,Becker
03015300,Island,Becker
03015400,Twentyfive,Becker
03015500,Round,Becker
03015600,Ice Cracking,Becker
03015700,Tea Cracker,Becker
03015800,Many Point,Becker
03015900,Elbow,Becker
03016000,Dead,Becker
03016100,Unnamed,Becker
03016200,Mud,Becker
03016300,Lizzy,Becker
03016400,Unnamed,Becker
03016500,Unnamed,Becker
03016600,Hungry,Becker
03016700,Unnamed,Becker
03016800,Unnamed,Becker
03016900,Unnamed,Becker
03017000,Unnamed,Becker
03017100,Unnamed,Becker
03017200,Schlehr,Becker
03017300,Rice,Becker
03017400,Stein,Becker
03017500,Unnamed,Becker
03017600,Unnamed,Becker
03017700,Hanson,Becker
03017800,Ballard,Becker
03017900,Unnamed,Becker
03018000,North Twin,Becker
03018100,Unnamed,Becker
03018200,South Twin,Becker
03018300,Unnamed,Becker
03018400,Alvin,Becker
03018500,Unnamed,Becker
03018600,Wettles,Becker
03018700,Mud,Becker
03018800,Little Mud,Becker
03018900,Little Toad,Becker
03019000,Unnamed,Becker
03019100,Oelfke,Becker
03019200,Unnamed,Becker
03019300,Unnamed,Becker
03019400,Unnamed,Becker
03019500,Height of Land,Becker
03019600,Chippewa,Becker
03019700,Blackbird,Becker
03019800,Booth,Becker
03019900,Johnson,Becker
03020000,Pine,Becker
03020100,Rice,Becker
03020200,Evans,Becker
03020300,Mud,Becker
03020400,Unnamed,Becker
03020500,Unnamed,Becker
03020600,Upper Egg,Becker
03020700,Unnamed,Becker
03020800,Unnamed,Becker
03020900,Carman,Becker
03021000,Lower Egg,Becker
03021100,Unnamed,Becker
03021200,Bush,Becker
03021300,Waboose,Becker
03021400,Spindler,Becker
03021500,Rush,Becker
03021600,Winter,Becker
03021700,Little Flat,Becker
03021800,Shallow,Becker
03021900,Equay,Becker
03022000,Unnamed,Becker
03022100,Stump,Becker
03022200,Johnson,Becker
03022300,Long,Becker
03022400,Unnamed,Becker
03022500,Gable,Becker
03022600,Unnamed,Becker
03022700,Unnamed,Becker
03022800,Unnamed,Becker
03022900,Horseshoe,Becker
03023000,Unnamed,Becker
03023100,Unnamed,Becker
03023200,Unnamed,Becker
03023300,Unnamed,Becker
03023400,Little Bemidji,Becker
03023500,Mallard,Becker
03023600,Unnamed,Becker
03023700,Rice,Becker
03023800,Unnamed,Becker
03023900,Little Rice,Becker
03024000,Hubbel Pond,Becker
03024100,Tamarack,Becker
03024101,South Tamarack,Becker
03024102,North Tamarack,Becker
03024200,Flat,Becker
03024300,Mary Yellowhead,Becker
03024400,Long,Becker
03024500,Little Rat,Becker
03024600,Big Rat,Becker
03024800,Boot,Becker
03024900,Pearce,Becker
03025000,Big Rock,Becker
03025100,Elbow,Becker
03025200,Unnamed (Boyer Pond),Becker
03025300,Unnamed,Becker
03025400,Youman,Becker
03025500,Unnamed,Becker
03025600,Unnamed,Becker
03025700,Stilke,Becker
03025800,Acorn,Becker
03025900,Brink,Becker
03026000,Chilton,Becker
03026100,Gebo,Becker
03026200,Unnamed,Becker
03026300,Trieglaff,Becker
03026400,Town,Becker
03026500,Eagle,Becker
03026600,Albertson,Becker
03026700,Unnamed (Evans),Becker
03026800,Unnamed (Davis),Becker
03026900,Five,Becker
03027000,Unnamed,Becker
03027200,Fischer,Becker
03027300,Perch,Becker
03027400,Sand,Becker
03027500,Irish,Becker
03027600,Unnamed,Becker
03027700,St. Patrick,Becker
03027800,Schultz,Becker
03027900,Unnamed,Becker
03028000,Unnamed (King),Becker
03028100,Fox,Becker
03028200,Neuner,Becker
03028300,Howe,Becker
03028400,Unnamed,Becker
03028500,Rice,Becker
03028600,Cotton,Becker
03028700,Pickerel,Becker
03028800,Loon,Becker
03028900,Unnamed,Becker
03029000,Spring,Becker
03029100,Rice,Becker
03029200,Balsam,Becker
03029300,Rock,Becker
03029400,Momb,Becker
03029500,North Twin,Becker
03029600,Unnamed,Becker
03029700,South Twin,Becker
03029800,Werk,Becker
03029900,Rochert,Becker
03030000,Little Cotton,Becker
03030100,North Momb,Becker
03030200,Little Round,Becker
03030300,Bear,Becker
03030400,Big Sugar Bush,Becker
03030400,Big Sugar Bush,Becker
03030500,Unnamed,Becker
03030600,Unnamed,Becker
03030700,Unnamed,Becker
03030800,Unnamed,Becker
03030900,Unnamed,Becker
03031000,Unnamed,Becker
03031100,Twin,Becker
03031200,Bullhead,Becker
03031300,Little Sugar Bush,Becker
03031400,Fish,Becker
03031500,Pine,Becker
03031600,Mud,Becker
03031700,Unnamed,Becker
03031800,Eagen,Becker
03031900,Blackberry,Becker
03032000,Unnamed (Mulgri),Becker
03032100,Unnamed,Becker
03032200,Raspberry,Becker
03032300,Strawberry,Becker
03032400,Mallard,Becker
03032500,Cranberry,Becker
03032600,Bow-Dodge,Becker
03032700,Unnamed,Becker
03032800,White Earth,Becker
03032900,Becker,Becker
03033000,Unnamed,Becker
03033100,Fish Hook,Becker
03033200,Bass,Becker
03033300,Unnamed,Becker
03033400,Net,Becker
03033500,Googun,Becker
03033600,Bad Boy,Becker
03033700,Little Bass,Becker
03033800,Black Earth,Becker
03033900,Jack Haw,Becker
03034000,Choke Cherry,Becker
03034100,Blueberry,Becker
03034200,Cherry,Becker
03034300,Gooseberry,Becker
03034400,Unnamed,Becker
03034500,Unnamed (Northern),Becker
03034600,Cabin,Becker
03034700,Unnamed,Becker
03034800,Unnamed (Pine),Becker
03034900,Unnamed,Becker
03035000,Buffalo,Becker
03035100,Island,Becker
03035200,Birch,Becker
03035300,Unnamed,Becker
03035400,White,Becker
03035500,Sauer,Becker
03035600,Unnamed,Becker
03035700,Munson,Becker
03035800,Fox,Becker
03035900,Sallie,Becker
03036000,Muskrat,Becker
03036100,West Twin,Becker
03036200,East Twin,Becker
03036300,Curfman,Becker
03036400,Glawe,Becker
03036500,Senical,Becker
03036600,Abbey,Becker
03036700,East Twin,Becker
03036800,Slough,Becker
03036900,West Twin,Becker
03037000,Mud,Becker
03037100,Meadow,Becker
03037200,Nottage,Becker
03037300,Cottage,Becker
03037400,Reeves & Johnson,Becker
03037401,Johnson,Becker
03037402,Reeves,Becker
03037402,Reeves,Becker
03037500,Unnamed,Becker
03037600,Lind,Becker
03037700,Mill,Becker
03037800,Unnamed (Mill),Becker
03037900,Unnamed,Becker
03038000,Unnamed,Becker
03038100,Detroit,Becker
03038200,St. Clair,Becker
03038300,Long,Becker
03038400,Unnamed,Becker
03038500,Unnamed,Becker
03038600,Little Floyd,Becker
03038700,Floyd,Becker
03038701,Mud,Becker
03038702,Floyd (south bay),Becker
03038800,Tamarack,Becker
03038900,Kennedy,Becker
03039000,Wheeler,Becker
03039100,Unnamed,Becker
03039200,Oak,Becker
03039300,Unnamed,Becker
03039400,Rice,Becker
03039401,Rice (Main Basin),Becker
03039402,Rice (Southeast Bay),Becker
03039500,Beer,Becker
03039600,Unnamed,Becker
03039700,Oar,Becker
03039800,Wine,Becker
03039900,Strunk,Becker
03040000,Brandy,Becker
03040100,Unnamed (Mud),Becker
03040200,Mud,Becker
03040300,Leitheiser,Becker
03040400,German,Becker
03040500,Moon,Becker
03040600,Houg,Becker
03040700,Pee,Becker
03040800,Unnamed,Becker
03040900,Unnamed,Becker
03041000,Tovson,Becker
03041100,Bean,Becker
03041200,Halverson,Becker
03041300,Unnamed (Tietz),Becker
03041400,Gandrud,Becker
03041500,Grimsbard,Becker
03041600,Kraut,Becker
03041700,Fish,Becker
03041800,Unnamed,Becker
03041900,Campbell,Becker
03042000,Sands,Becker
03042100,Seabold,Becker
03042200,Harding,Becker
03042300,Unnamed,Becker
03042400,Unnamed,Becker
03042500,Unnamed,Becker
03042600,Unnamed,Becker
03042700,Unnamed,Becker
03042800,O-Me-Mee,Becker
03042900,Fairbank's,Becker
03043000,St. Clair,Becker
03043100,Unnamed,Becker
03043200,Anderson,Becker
03043300,Unnamed,Becker
03043400,Unnamed,Becker
03043500,Unnamed,Becker
03043600,Unnamed (Kutz),Becker
03043700,Unnamed (Vizenor),Becker
03043800,Unnamed,Becker
03043900,Carrott,Becker
03044000,Squash,Becker
03044100,Unnamed,Becker
03044200,Unnamed,Becker
03044300,Unnamed,Becker
03044400,Unnamed,Becker
03044500,Unnamed,Becker
03044600,Fish,Becker
03044700,Vegetable,Becker
03044800,Du Forte,Becker
03044900,Lettuce,Becker
03045000,Spirit,Becker
03045100,Unnamed,Becker
03045200,Spinach,Becker
03045300,Onion,Becker
03045400,Gay Bow,Becker
03045500,Hospital,Becker
03045600,Unnamed (Brown),Becker
03045700,Unnamed,Becker
03045800,McKenzie,Becker
03045900,Morrison,Becker
03046000,Unnamed (Morrison),Becker
03046100,Unnamed,Becker
03046200,Uran,Becker
03046300,Unnamed,Becker
03046400,Rat Farm,Becker
03046500,Johnson,Becker
03046600,Unnamed,Becker
03046700,Cecilia,Becker
03046800,Unnamed,Becker
03046900,Parsnip,Becker
03047000,Unnamed,Becker
03047100,Mission,Becker
03047200,Unnamed,Becker
03047300,Buck,Becker
03047400,Dart,Becker
03047500,Melissa,Becker
03047600,Unnamed,Becker
03047700,Unnamed,Becker
03047800,Baker,Becker
03047900,Moe,Becker
03048000,Bass,Becker
03048100,Bullhead,Becker
03048200,Unnamed,Becker
03048300,Unnamed,Becker
03048400,Ellison,Becker
03048500,Spear,Becker
03048600,Pearl,Becker
03048700,Little Pearl,Becker
03048800,Rider,Becker
03048900,Loon,Becker
03049000,Samson,Becker
03049100,Holstad,Becker
03049200,Carlstrom,Becker
03049300,Hunt,Becker
03049400,Droff,Becker
03049500,Unnamed,Becker
03049600,Arrow,Becker
03049800,Unnamed,Becker
03049900,Unnamed,Becker
03050000,Maud,Becker
03050100,Fish,Becker
03050200,Fog,Becker
03050300,Eunice,Becker
03050400,Mud,Becker
03050600,Little Cormorant,Becker
03050700,Unnamed (Anderson D),Becker
03050800,Unnamed (Anderson B),Becker
03050900,Unnamed (Anderson C),Becker
03051000,Homestead,Becker
03051100,Unnamed,Becker
03051200,South Reep,Becker
03051300,Reep,Becker
03051400,Unnamed,Becker
03051500,Unnamed,Becker
03051600,Canary,Becker
03051700,Gilbertson,Becker
03051800,Boardson,Becker
03051900,Bluebird,Becker
03052000,North McKinstry,Becker
03052100,Audubon,Becker
03052200,Oriole,Becker
03052300,Skaeim,Becker
03052400,North Barnes,Becker
03052500,South Barnes,Becker
03052600,Marshall,Becker
03052700,Robin,Becker
03052800,Gottenberg,Becker
03052900,South McKinstry,Becker
03053000,Sharp,Becker
03053100,Minnetonka,Becker
03053200,Jay,Becker
03053300,Unnamed,Becker
03053400,Unnamed,Becker
03053500,Berseth,Becker
03053600,Pierce,Becker
03053700,Unnamed,Becker
03053800,Unnamed,Becker
03054000,Unnamed,Becker
03054100,Unnamed,Becker
03054200,Bay,Becker
03054300,Hofendahl,Becker
03054400,Ox-Bowl,Becker
03054500,Lee Marshes,Becker
03054600,Unnamed,Becker
03054800,Unnamed,Becker
03054900,Larson,Becker
03055000,Boe,Becker
03055100,Unnamed,Becker
03055200,Seebold,Becker
03055300,Unnamed,Becker
03055400,Unnamed,Becker
03055500,Rat,Becker
03055600,Unnamed,Becker
03055700,Unnamed,Becker
03055800,Unnamed,Becker
03055900,Unnamed (Skaeim),Becker
03056000,Unnamed,Becker
03056100,Unnamed,Becker
03056200,Trotochaud,Becker
03056300,Bisson,Becker
03056400,Plum Grove,Becker
03056500,Unnamed,Becker
03056600,Unnamed,Becker
03056700,Apple,Becker
03056800,Clarence,Becker
03056900,Unnamed,Becker
03057000,Banana,Becker
03057100,Cucumber,Becker
03057200,Unnamed,Becker
03057300,Lemon,Becker
03057400,Unnamed (Lindsey),Becker
03057500,Leif,Becker
03057600,Big Cormorant,Becker
03057700,Dahlberg,Becker
03057800,Unnamed,Becker
03057900,Boyer,Becker
03058000,Unnamed,Becker
03058100,Warling,Becker
03058200,Ida,Becker
03058300,Severson,Becker
03058400,Unnamed,Becker
03058500,Bergerson,Becker
03058600,Fig,Becker
03058700,Rossman,Becker
03058800,Upper Cormorant,Becker
03058900,Cuba,Becker
03059000,Cuba,Becker
03059100,Beeber,Becker
03059200,Unnamed,Becker
03059300,Unnamed (Olson),Becker
03059400,Unnamed,Becker
03059500,Nelson,Becker
03059600,Unnamed (Larsen),Becker
03059700,Unnamed (Mollar),Becker
03059800,Unnamed,Becker
03059900,Unnamed,Becker
03060000,Unnamed,Becker
03060100,Unnamed,Becker
03060200,Middle Cormorant,Becker
03060300,Unnamed (Beaudine),Becker
03060400,Tub,Becker
03060500,Unnamed,Becker
03060600,Unnamed,Becker
03060700,Unnamed,Becker
03060800,Unnamed,Becker
03060900,Unnamed (Ida 1),Becker
03061000,Unnamed,Becker
03061100,Unnamed,Becker
03061200,Little Boyer,Becker
03061300,Unnamed,Becker
03061400,Bergerson,Becker
03061500,Unnamed,Becker
03061600,Unnamed,Becker
03061700,Unnamed,Becker
03061800,Sand,Becker
03061900,Talac,Becker
03062000,Unnamed,Becker
03062100,Lund Brothers Marsh,Becker
03062200,Unnamed,Becker
03062300,Ode,Becker
03062400,Forget-Me-Not,Becker
03062500,Sorenson,Becker
03062600,Lee,Becker
03062700,Unnamed (Axberg North WPA),Becker
03062800,Unnamed (Axberg South WPA),Becker
03062900,Unnamed,Becker
03063000,Olive,Becker
03063100,Stakke,Becker
03063200,Prune,Becker
03063300,Horan,Becker
03063400,Orange,Becker
03063500,Gourd,Becker
03063600,Engebretson,Becker
03063700,Prestrude,Becker
03063800,Bijou,Becker
03063900,Shoe,Becker
03064000,Round,Becker
03064100,Unnamed,Becker
03064200,Unnamed,Becker
03064300,Brannigan,Becker
03064400,Peach,Becker
03064500,West LaBelle,Becker
03064600,Lime,Becker
03064700,Stinking,Becker
03064800,East LaBelle,Becker
03064900,Unnamed (Wangensteen),Becker
03065000,Unnamed (Cuba),Becker
03065100,Unnamed,Becker
03065200,Balke,Becker
03065300,Rustad,Becker
03065400,Unnamed,Becker
03065500,Unnamed,Becker
03065600,Unnamed,Becker
03065700,Turtle,Becker
03065800,Long,Becker
03065900,Sand,Becker
03066000,Axberg,Becker
03066001,Axberg (Main Basin),Becker
03066002,Axberg (West Basin),Becker
03066100,Pump,Becker
03066200,Cuba,Becker
03066300,Unnamed,Becker
03066500,Hart,Becker
03066600,Woman,Becker
03067200,Unnamed,Becker
03067500,Unnamed,Becker
03067600,Unnamed,Becker
03067700,Unnamed,Becker
03067800,Johnny Cake,Becker
03067900,Hoeters,Becker
03068000,Kay's,Becker
03068100,Bodaush,Becker
03068200,Tord Pond,Becker
03068300,Wee,Becker
03068500,Spring,Becker
03069200,Knights,Becker
03069300,Unnamed (One Acre),Becker
03069400,Unnamed,Becker
03069500,Unnamed,Becker
03069700,Unnamed,Becker
03069800,Unnamed (Augusta),Becker
03069900,Unnamed,Becker
03070000,Unnamed,Becker
03070100,Unnamed,Becker
03070300,Unnamed,Becker
03070600,Unnamed,Becker
03070700,Unnamed,Becker
03070800,Unnamed,Becker
03070900,Unnamed,Becker
03071000,Unnamed,Becker
03071100,Unnamed,Becker
03071200,Unnamed,Becker
03071300,Unnamed,Becker
03071400,Unnamed,Becker
03071500,Unnamed,Becker
03071600,Unnamed,Becker
03071700,Unnamed,Becker
03071800,Unnamed,Becker
03071900,Unnamed,Becker
03072000,Unnamed,Becker
03072100,Unnamed,Becker
03072200,Unnamed,Becker
03072300,Unnamed,Becker
03072400,Unnamed,Becker
03072600,Unnamed,Becker
03072800,Unnamed,Becker
03073100,Unnamed,Becker
03073200,Unnamed,Becker
03073300,Unnamed,Becker
03073400,Unnamed,Becker
03073500,Unnamed,Becker
03073600,Unnamed,Becker
03073700,Unnamed,Becker
03073900,Unnamed,Becker
03074100,Unnamed,Becker
03074300,Unnamed,Becker
03074400,Unnamed,Becker
03074800,Unnamed,Becker
03074900,Unnamed,Becker
03075000,Unnamed,Becker
03075100,Unnamed,Becker
03075200,Unnamed,Becker
03075300,Unnamed,Becker
03075400,Unnamed,Becker
03075401,North Hatchet Pond,Becker
03075402,South Hatchet Pond,Becker
03075500,Unnamed,Becker
03075600,Unnamed,Becker
03075700,Unnamed,Becker
03075800,Unnamed,Becker
03075900,Unnamed,Becker
03076000,Unnamed (Little Tamarack),Becker
03076100,Big Tamarack,Becker
03076500,Unnamed,Becker
03076600,Unnamed,Becker
03076700,Unnamed,Becker
03076800,Unnamed,Becker
03076900,Unnamed,Becker
03077100,Unnamed,Becker
03077200,Unnamed,Becker
03077300,Unnamed,Becker
03077400,Unnamed,Becker
03077500,Unnamed,Becker
03077600,Unnamed,Becker
03077700,Unnamed,Becker
03077800,Unnamed,Becker
03077900,Unnamed,Becker
03078000,Unnamed,Becker
03078100,Unnamed,Becker
03078200,Unnamed,Becker
03078400,Unnamed,Becker
03078500,Unnamed,Becker
03078600,Unnamed,Becker
03078800,Unnamed,Becker
03079100,Unnamed,Becker
03079300,Unnamed,Becker
03079400,Unnamed,Becker
03079500,Unnamed,Becker
03079600,Unnamed,Becker
03079700,Unnamed,Becker
03079800,Unnamed,Becker
03080000,Unnamed,Becker
03080200,Unnamed,Becker
03080500,Unnamed,Becker
03080600,Unnamed,Becker
03080800,Unnamed,Becker
03081000,Unnamed,Becker
03081200,Unnamed,Becker
03081300,Unnamed,Becker
03081400,Unnamed,Becker
03081600,Unnamed,Becker
03081800,Casebeer,Becker
03081900,Unnamed (Dump Ground),Becker
03082000,Unnamed,Becker
03082100,Unnamed,Becker
03082200,Unnamed (Otto),Becker
03082300,Unnamed,Becker
03082400,Unnamed,Becker
03082500,Unnamed,Becker
03082600,Unnamed,Becker
03082800,Unnamed,Becker
03083100,Unnamed,Becker
03083200,Unnamed,Becker
03083300,Unnamed,Becker
03083700,Unnamed,Becker
03083900,Unnamed (Buchl WPA),Becker
03084000,Unnamed,Becker
03084100,Unnamed,Becker
03084200,Unnamed,Becker
03084300,Unnamed,Becker
03084400,Unnamed,Becker
03084700,Unnamed,Becker
03084800,Unnamed,Becker
03084900,Unnamed,Becker
03085000,Unnamed,Becker
03085100,Unnamed,Becker
03085200,Unnamed,Becker
03085300,Unnamed,Becker
03085400,Unnamed,Becker
03085500,Unnamed,Becker
03085600,Unnamed,Becker
03085700,Unnamed,Becker
03085800,Unnamed,Becker
03086300,Unnamed,Becker
03086500,Unnamed,Becker
03088800,Unnamed,Becker
03088900,Unnamed,Becker
03089000,Unnamed,Becker
03089200,Unnamed,Becker
03089300,Unnamed,Becker
03089400,Unnamed,Becker
03089500,Unnamed,Becker
03089600,Unnamed,Becker
03089800,Unnamed,Becker
03089900,Unnamed,Becker
03090000,Unnamed,Becker
03090100,Unnamed,Becker
03090200,Unnamed,Becker
03090300,Unnamed,Becker
03090500,Unnamed,Becker
03090600,Unnamed,Becker
03090700,Unnamed,Becker
03090800,Unnamed,Becker
03090900,Unnamed,Becker
03091000,Unnamed,Becker
03091100,Unnamed,Becker
03091200,Unnamed,Becker
03091300,Unnamed,Becker
03091400,Unnamed,Becker
03091600,Unnamed,Becker
03091700,Unnamed,Becker
03091900,Unnamed,Becker
03092000,Unnamed,Becker
03092100,Unnamed,Becker
03092300,Unnamed,Becker
03092400,Unnamed,Becker
03092500,Unnamed,Becker
03092700,Unnamed,Becker
03092800,Unnamed,Becker
03093000,Unnamed,Becker
03093200,Unnamed,Becker
03093300,Unnamed,Becker
03093400,Unnamed,Becker
03093500,Unnamed,Becker
03093600,Unnamed,Becker
03093700,Unnamed,Becker
03093800,Unnamed,Becker
03094100,Unnamed,Becker
03094200,Unnamed,Becker
03094300,Unnamed,Becker
03094400,Unnamed,Becker
03094700,Unnamed,Becker
03094800,Unnamed,Becker
03094900,Unnamed,Becker
03095000,Unnamed,Becker
03095100,Unnamed,Becker
03095200,Unnamed,Becker
03095300,Unnamed,Becker
03095500,Unnamed,Becker
03095600,Unnamed,Becker
03095700,Unnamed,Becker
03095900,Unnamed,Becker
03096000,Unnamed,Becker
03096100,Unnamed,Becker
03096300,Unnamed,Becker
03096400,Unnamed,Becker
03096500,Unnamed,Becker
03096600,Unnamed,Becker
03096700,Unnamed,Becker
03096800,Unnamed,Becker
03096900,Unnamed,Becker
03097000,Unnamed,Becker
03097100,Unnamed,Becker
03097200,Unnamed,Becker
03097400,Unnamed,Becker
03097600,Unnamed,Becker
03097800,Unnamed,Becker
03097900,Unnamed,Becker
03098100,Unnamed,Becker
03098200,Unnamed,Becker
03098600,Unnamed,Becker
03098601,Osage Pond,Becker
03098602,Little Osage Pond,Becker
03098700,Cranberry,Becker
03098800,Unnamed,Becker
03098900,Unnamed,Becker
03099200,Unnamed,Becker
03099300,Unnamed,Becker
03099400,Unnamed,Becker
03099500,Unnamed,Becker
03099600,Unnamed,Becker
03099700,Unnamed,Becker
